layer,bits,bit_setting,view,mode,rotation_path,rotation_seed,qjl_seed,storage_dtype,rotation_dim,learned_rotation_orthogonality_error,learned_rotation_determinant_error_max,effective_rotation_orthogonality_error,effective_rotation_determinant_error_max,block,learned_orthogonality_error,learned_determinant,learned_determinant_error,effective_orthogonality_error,effective_determinant,effective_determinant_error,effective_orthogonality_error_z,effective_determinant_error_z,is_outlier
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,12,0.0044951289892196655,0.994418138483494,0.00558186151650597,0.0044951289892196655,0.9944181384834939,0.005581861516506081,1.9306232770190372,2.355100877357651,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,13,0.00174693763256073,0.9990280951983497,0.0009719048016503251,0.00174693763256073,0.9990280951983493,0.0009719048016506582,-2.0183686800183516,-0.6824740085486755,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,14,0.0035073263570666313,0.9989318528459888,0.0010681471540111565,0.0035073263570666313,0.9989318528459891,0.0010681471540109344,0.5112080532352566,-0.6190583691896211,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,15,0.002591371536254883,1.0026764877485363,0.002676487748536349,0.002591371536254883,1.0026764877485368,0.0026764877485367933,-0.8049660230825729,0.4407032077840177,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,16,0.0025281906127929688,0.9968660389270524,0.003133961072947611,0.0025281906127929688,0.9968660389270523,0.003133961072947722,-0.8957533541702523,0.7421397650351405,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,17,0.002820432186126709,0.9975761903830084,0.0024238096169916235,0.002820432186126709,0.9975761903830084,0.0024238096169916235,-0.47581912367695806,0.27420950858593013,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,18,0.002276226645335555,1.0012553988699067,0.0012553988699066654,0.002276226645335555,1.0012553988699064,0.0012553988699064433,-1.2578109956593133,-0.4956751912708014,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,19,0.004241645336151123,1.0009751146209098,0.0009751146209098227,0.004241645336151123,1.0009751146209105,0.0009751146209104888,1.566381935242501,-0.6803590068306462,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,20,0.0030037760734558105,0.9959421839813571,0.004057816018642857,0.0030037760734558105,0.9959421839813567,0.004057816018643301,-0.21236456667157907,1.3508827001308454,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,21,0.0025091171264648438,0.999370196577456,0.0006298034225440396,0.0025091171264648438,0.9993701965774561,0.0006298034225439286,-0.9231608503476649,-0.9078901288909488,False
